★电视家MY直播★,#genre#
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
喀什综合,http://222.80.82.206:9300/hls/live/kstv1.m3u8
喀什二套,http://222.80.82.206:9300/hls/live/kstv2.m3u8
巴音郭楞州综合,rtmp://tv.loulannews.cn/channellive/ch1
巴音郭楞州蒙语,rtmp://tv.loulannews.cn/channellive/ch2
巴音郭楞州维吾尔语,rtmp://tv.loulannews.cn/channellive/ch3
巴音郭楞州教育,rtmp://tv.loulannews.cn/channellive/ch4
塔城一套,http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城二套,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
塔城三套,http://218.84.35.38:3000/m3u8/live/tctv-3/index.m3u8
布尔津汉语综合,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8
布尔津哈语综合,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
阜康新闻综合,http://120.69.17.15:50002/live/test1.m3u8
福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
兵团五师双河影视,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
兵团七师胡杨河新闻综合,https://klMY影视zb.rcsxzx.com/hls/qishi1.m3u8
兵团八师石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
兵团九师电视台,https://liveout.btzx.com.cn/3pyc0h/dbfvwu.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8


伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd






★MY影视★陕西地方,#genre#
陕西卫视,http://live1.jzjsnm.cn/live1/sanxi_sd.m3u8?auth_key=1674384817144-0-0-2476be9217cd970a343f814c223684bb

陕西卫视,http://gxlive.snrtv.com/sxws-SD.m3u8
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西银龄,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西秦腔,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西银龄,http://gslbmgsplive.miguvideo.com/migu/kailu/sxylpd/51/20250804/index.m3u8?msisdn=2025102620003317a7e3a8117940339ee306afc7d08752&mdspid=&spid=600572&netType=0&sid=5910022191&pid=2028597139&timestamp=20251026200033&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909362&ParentNodeID=-99&assertID=5910022191&client_ip=106.13.250.83&SecurityKey=20251026200033&promotionId=&mvid=5900006714&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0774d47e903e6d73893982c794ec6199&ddCalcu=9097e172646cd0e4479e79c0238e963d9783
陕西都市青春,http://gslbmgsplive.miguvideo.com/migu/kailu/sxdsqc/51/20250804/index.m3u8?msisdn=20251026200033a43ad60f9ed3484fa259794c80e080c6&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20251026200033&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=106.13.250.83&SecurityKey=20251026200033&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d2468e56a4b78ce5ad25c0bb3ac00d6e&ddCalcu=ed62ed42066080cea536bab40bc7582cdea5
陕西秦腔,http://gslbmgsplive.miguvideo.com/migu/kailu/sxqqpd/51/20250804/index.m3u8?msisdn=2025102620003325cfbeb6ffa84030a22e3854904afe0d&mdspid=&spid=600572&netType=0&sid=5910022188&pid=2028597139&timestamp=20251026200033&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909303&ParentNodeID=-99&assertID=5910022188&client_ip=106.13.250.83&SecurityKey=20251026200033&promotionId=&mvid=5900006711&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=00275430c302d504f8bbeb55e364bfab&ddCalcu=b0a0ef22b764506433e05c53b0e2bdb580f4
陕西新闻资讯,http://gslbmgsplive.miguvideo.com/migu/kailu/sxxwzx/51/20250804/index.m3u8?msisdn=202510262000336ac3535995bb4a40a919d6b99db0697d&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20251026200033&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=106.13.250.83&SecurityKey=20251026200033&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1b7d909faa39c0634bdd1c09bf11c706&ddCalcu=610be772cd619010f9bf9a0ac319dcd0b643
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
西安新闻综合,https://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市,https://xatv-yt.xiancity.cn/live/2/index.m3u8
西安商务资讯,https://xatv-yt.xiancity.cn/live/3/index.m3u8
西安影视,https://xatv-yt.xiancity.cn/live/4/index.m3u8
西安丝路,https://xatv-yt.xiancity.cn/live/5/index.m3u8
西安移动,https://xatv-yt.xiancity.cn/live/7/index.m3u8
榆林新闻,https://hplayer1.juyun.tv/camera/140908134.m3u8
榆林文化旅游,https://hplayer1.juyun.tv/camera/140909190.m3u8
西安新闻综合,http://112.46.85.60:8009/hls/28/index.m3u8
西安都市,http://112.46.85.60:8009/hls/29/index.m3u8
西安乐购购物,https://xatv-yt.xiancity.cn/live/6/index.m3u8

西安影视频道,http://120.192.226.35:8009/hls/83/index.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
陕西二套,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8



★MY影视★云南地方,#genre#
云南卫视,http://live1.jzjsnm.cn/live1/yunnan_sd.m3u8?auth_key=1674384802586-0-0-6851a5efd91acf61255e0fb9aa862184
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云南康旅,https://hwapi.yntv.net/62hdvf/227q43.m3u8
云南影视,https://hwapi.yntv.net/62hdvf/utrat7.m3u8
昆明新闻综合,http://161.118.246.142:5678/KmProxy.php?id=xwzh-live
昆明春城民生,http://161.118.246.142:5678/KmProxy.php?id=ccms-live
昆明科学教育,http://161.118.246.142:5678/KmProxy.php?id=kxjy-live
昆明经济生活,http://161.118.246.142:5678/KmProxy.php?id=jjsh-live
云南影视,https://stream1.freetv.fun/76d6929ef3145eb85fe264b8f83432ccc076db07698455be65ce53c618477a90.m3u8
云南娱乐,https://stream1.freetv.fun/1e519db50efc47898d28b361b278dd74438de87cd84222210bb38c2e60968666.m3u8
曲靖一套,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092327?
清廉曲靖,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092430?
曲靖三套,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092500?
文山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8

文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
芒市综合,https://zb-live.ynurl.com/mangshi/0fa89a84-37b5-4de4-8b92-63b19634c213.m3u8
江川综合,https://zb-live.ynurl.com/jiangchuan/ad8dc86f-f35a-4203-85f0-dfd0eef52d18.m3u8
新平综合,https://zb-live.ynurl.com/xinping/2e2d3c0c-f9a4-4a4b-b1c1-f8b7b8be00d3.m3u8
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
绿春综合,https://zb-live.ynurl.com/lvchun/b02460f7-dfaf-4188-8906-4a915521bdf4.m3u8
广南电视台,https://zb-live.ynurl.com/guangnan/31407c0a-ec07-4b5f-8a89-c26fbcc1fcf9.m3u8
丘北电视台,https://zb-live.ynurl.com/qiubei/87f0d417-e3c0-4f0d-b930-74ab3f8d7176.m3u8
陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8

麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
文山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
麻栗坡台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
西畴综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
广南综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
富宁综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8

麻栗坡台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
丘北综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
文山电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
西双版纳,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
镇雄电视,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
红河公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
西双版纳,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
红河综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
丘北电视,http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
麻栗坡台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
德宏公共,https://ali-play.lezhibo.com/lezhibo/e6a8b2ecf53b4ea4b0aef1e91d20cd51.m3u8
西畴综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
广南综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
富宁综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
丘北综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
西双版纳,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
★MY影视★甘肃地方,#genre#
甘肃文化影视,https://liveout.gstv.com.cn/skt649/z6znm4.m3u8
甘肃公共应急,https://liveout.gstv.com.cn/skt649/j8x8ga.m3u8
甘肃少儿,https://..gstv.com.cn/skt649/ys1xzs.m3u8
甘肃经济,https://liveout.gstv.com.cn/skt649/w07at3.m3u8
甘肃科教频道,https://liveout.gstv.com.cn/skt649/e2a4gl.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
张掖新闻,https://play.kankanlive.com/live/1720583434627241.m3u8
张掖农业旅游,https://play.kankanlive.com/live/1720583009200246.m3u8
古浪综合,https://play.kankanlive.com/live/1711282408137964.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文化教育,https://play.kankanlive.com/live/1720408280309109.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
平凉新闻综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
石嘴山公共,http://pili-live-rtmp-jrszs-tv.szsnews.com/jrszs-tv/ggpd.m3u8
石嘴山综合,http://pili-live-rtmp-jrszs-tv.szsnews.com/jrszs-tv/zhpd.m3u8
滨海生活,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
宝坻电视台,http://zb.hMY影视sapp.cn:801/dft/tianjin/baodi.php
津南电视台,https://play.jinnantv.top/live/JNTV1/playlist.m3u8
武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia.flv
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银综合,http://play.kankanlive.com/live/1720408089419110.m3u8
甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农业旅游,http://play.kankanlive.com/live/1720583009200246.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
天水新闻综合,https://play.kankanlive.com/live/1728531085307199.m3u8
天水文旅频道,https://play.kankanlive.com/live/1728352652939293.m3u8
临夏州综合频道,http://play.kankanlive.com/live/1714096320293954.m3u8
临夏州文旅频道,https://play.kankanlive.com/live/1714099799400957.m3u8




武威综合,http://lishiwan.xicp.net:8563/udp/239.255.36.104:8231
武威凉州,http://lishiwan.xicp.net:8563/udp/239.255.36.106:8231
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8
酒泉文旅,https://play.kankanlive.com/live/1702036477193973.m3u8
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
定西文旅,https://play.kankanlive.com/live/1707482307440963.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
庆阳文旅,https://play.kankanlive.com/live/1700643349159930.m3u8
甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
甘南夏河,https://play.kankanlive.com/live/1718872789499909.m3u8
甘南卓尼,https://play.kankanlive.com/live/1711955964973985.m3u8
甘南迭部,https://play.kankanlive.com/live/1711955827175988.m3u8
舟曲综合,https://play.kankanlive.com/live/1711956058188984.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
静宁综合,https://play.kankanlive.com/live/1722996149311198.m3u8
甘州综合,https://play.kankanlive.com/live/1656898082155960.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
清水综合,https://play.kankanlive.com/live/1724065906329286.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8
陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
兰州兰石,http://play.kankanlive.com/live/1679470864707966.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
岷县综合,https://play.kankanlive.com/live/1722561653629309.m3u8
会宁综合,https://play.kankanlive.com/live/1721783897283302.m3u8
★MY影视★热播电影,#genre#
阿凡达之火与烬,https://bf.jisuziyuanbf.com/play/dNkkDgDe/index.m3u8
利刃出鞘③,https://bf.jisuziyuanbf.com/play/b68oZqQe/index.m3u8
永恒站,https://s1.fengbao9.com/video/yonghengzhan/f7a936036bce/index.m3u8
罪证子弹,https://vv.jisuzyv.com/play/DdwXLRge/index.m3u8
不赦之罪,https://vodcnd13.rsfcxq.com/20251201/ugjTJovj/index.m3u8
凶器,https://vv.jisuzyv.com/play/oeEDrpWd/index.m3u8
X医生,https://vv.jisuzyv.com/play/Xe0l69ye/index.m3u8
13个日夜,https://vip.ffzy-video.com/20251206/32774_3e8ea9c2/index.m3u8
重写,https://bf.jisuziyuanbf.com/play/pennMzle/index.m3u8
人偶之家,https://bf.jisuziyuanbf.com/play/dwp9kORe/index.m3u8
惊天魔盗团,https://bf.jisuziyuanbf.com/play/egJYAZ9d/index.m3u8
拯救地球,https://bf.jisuziyuanbf.com/play/ejRQJzWe/index.m3u8
一战再战,https://bf.jisuziyuanbf.com/play/dNkDw8Ne/index.m3u8
浪浪山小妖怪,https://play.gotoMY影视mv.life/m3/55cf2221766970740/53Njk1MTY0OTBjYTJhMCQzNDcxJDEkMTc2Njk0MTg0MA69516490ca29c.m3u8
南京照相馆,https://vv.jisuzyv.com/play/RdGykr5a/index.m3u8
招魂④,https://vv.jisuzyv.com/play/QeZl1GQb/index.m3u8
招魂③,https://vv.jisuzyv.com/play/zbqogD0e/index.m3u8
招魂②,https://b2.bdzybf22.com/videos/202504/20/68003cfd33c14013d3daa3
